price,area,location,no._of_bedrooms,resale,maintenancestaff,gymnasium,swimmingpool,landscapedgardens,joggingtrack,rainwaterharvesting,indoorgames,shoppingmall,intercom,sportsfacility,atm,clubhouse,school,24x7security,powerbackup,carparking,staffquarter,cafeteria,multipurposeroom,hospital,washingmachine,gasconnection,ac,wifi,children'splayarea,liftavailable,bed,vaastucompliant,microwave,golfcourse,tv,diningtable,sofa,wardrobe,refrigerator,city,price_per_sqft,location_frequency,latitude,longitude,distance_to_city_center_km,neighborhood_avg_price_2km
22000000,1770,Kharghar,3,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,Mumbai,12429.378531073446,681,19.025773,73.0591845,19.895664184997106,10352500.726872249
32799999,780,Santacruz West,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mumbai,42051.28076923077,14,19.0844004,72.8372899,4.3532873935181335,15704039.267857144
32799999,780,Santacruz West,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mumbai,42051.28076923077,14,19.0844004,72.8372899,4.3532873935181335,15704039.267857144
36100000,1237,Nahur,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Mumbai,29183.50848827809,3,19.1550738,72.9469187,11.38675357604025,18782310.03100775
62500000,2665,Goregaon West,3,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Mumbai,23452.157598499063,100,19.1633281,72.8411995,10.401599980728111,19351604.055837564
26500000,1305,Malad West,3,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,Mumbai,20306.513409961684,176,19.1852851,72.8358611,12.873138763004723,17678786.852459017
36100000,1237,Nahur,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Mumbai,29183.50848827809,3,19.1550738,72.9469187,11.38675357604025,18782310.03100775
72000000,1141,Bandra East,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mumbai,63102.54163014899,15,19.0616565,72.8498111,3.3371648324864465,35312190.4047619
22500000,1750,Sanpada,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Mumbai,12857.142857142857,36,19.0659774,73.0095329,13.91933717687448,15901980.37254902
27500000,3000,Sector-3 Ulwe,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Mumbai,9166.666666666666,12,19.054999,72.8692035,2.49073347524868,10826164.917928288
27500000,3000,Sector-3 Ulwe,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Mumbai,9166.666666666666,12,19.054999,72.8692035,2.49073347524868,10826164.917928288
29500000,2130,Nerul,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,13849.765258215964,21,19.0335938,73.018164,15.5121594230004,14257328.703533024
60100000,1435,Juhu,3,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Mumbai,41881.533101045294,41,19.1070215,72.8275275,6.298290474107015,30497263.972
60100000,1435,Juhu,3,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Mumbai,41881.533101045294,41,19.1070215,72.8275275,6.298290474107015,30497263.972
85000000,2350,Dadar East,4,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,Mumbai,36170.21276595745,2,19.0162531,72.8522274,7.136414239227609,24145011.022099447
80000000,1500,Breach Candy,2,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Mumbai,53333.333333333336,2,18.9714363,72.8051492,13.867401904143913,47091636.36363637
28800000,1638,Wadala,3,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Mumbai,17582.417582417584,26,19.0210175,72.8568955,6.468155971045993,17583438.43846154
30000000,1701,Wadala,3,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Mumbai,17636.68430335097,26,19.0210175,72.8568955,6.468155971045993,17583438.43846154
45100000,2376,Wadala,3,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Mumbai,18981.48148148148,26,19.0210175,72.8568955,6.468155971045993,17583438.43846154
39200000,2061,Wadala,3,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Mumbai,19019.89325570112,26,19.0210175,72.8568955,6.468155971045993,17583438.43846154
25400000,1431,Wadala,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Mumbai,17749.82529699511,26,19.0210175,72.8568955,6.468155971045993,17583438.43846154
20000000,1260,Andheri East,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,15873.015873015873,95,19.1158835,72.854202,5.060152644150027,18023815.12605042
29000000,1404,Goregaon East,2,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Mumbai,20655.27065527065,72,19.1692623,72.8552548,10.590200103126431,19733586.189655174
30000000,1200,Malad East,3,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,25000.0,92,19.1860219,72.8563181,12.38474556867165,20744435.25882353
46500000,1413,Worli South Mumbai,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Mumbai,32908.704883227176,2,19.054999,72.8692035,2.49073347524868,10826164.917928288
33400000,2016,Andheri East,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,16567.460317460318,95,19.1158835,72.854202,5.060152644150027,18023815.12605042
23000000,1300,Kanjurmarg,3,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,17692.30769230769,30,19.124102,72.9385562,8.32827009796363,18734109.036363635
20700000,1257,Magathane,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mumbai,16467.780429594273,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
21000000,1250,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,16800.0,26,19.2245281,72.8582698,16.567720779691474,17106077.106382977
21000000,1150,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,18260.869565217392,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
30000000,1450,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,Mumbai,20689.6551724138,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
30000000,1450,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,Mumbai,20689.6551724138,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
27000000,1550,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,17419.354838709678,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
22100000,1075,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,20558.13953488372,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
22100000,1075,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,20558.13953488372,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
21000000,1250,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,16800.0,26,19.2245281,72.8582698,16.567720779691474,17106077.106382977
21000000,1150,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,18260.869565217392,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
30000000,1450,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,Mumbai,20689.6551724138,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
30000000,1450,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,Mumbai,20689.6551724138,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
27000000,1550,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,17419.354838709678,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
22100000,1075,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,20558.13953488372,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
22100000,1075,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,20558.13953488372,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
28500000,1350,Dattapada,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,21111.11111111111,26,19.2245281,72.8582698,16.567720779691474,17106077.106382977
28000000,1650,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,16969.696969696968,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
27000000,1650,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,16363.636363636364,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
24000000,1300,Dattapada,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,18461.53846153846,26,19.2245281,72.8582698,16.567720779691474,17106077.106382977
27500000,1357,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,20265.291083271924,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
23000000,1500,Dattapada,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,15333.333333333334,26,19.2245281,72.8582698,16.567720779691474,17106077.106382977
20500000,1150,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,17826.08695652174,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
22500000,1100,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,Mumbai,20454.545454545456,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
26500000,1450,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,18275.86206896552,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
23000000,1100,Dattapada,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,20909.090909090908,26,19.2245281,72.8582698,16.567720779691474,17106077.106382977
29000000,1650,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,17575.757575757576,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
20500000,1150,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,17826.08695652174,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
20500000,1050,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,19523.809523809523,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
21000000,1250,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,16800.0,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
21000000,1250,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,16800.0,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
29000000,1650,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,Mumbai,17575.757575757576,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
29000000,1650,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,Mumbai,17575.757575757576,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
28200000,1170,Kandivali East,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,24102.5641025641,168,19.2051958,72.8626165,14.38893521781634,19579989.493006997
26400000,1014,Kandivali East,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,26035.50295857988,168,19.2051958,72.8626165,14.38893521781634,19579989.493006997
26000000,1350,Samata Nagar Thakur Village,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,19259.25925925926,4,19.2072164,72.8705139,14.54449875239954,19690169.65703971
28000000,1350,Samata Nagar Thakur Village,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,20740.74074074074,4,19.2072164,72.8705139,14.54449875239954,19690169.65703971
23000000,1300,Kanjurmarg,3,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,17692.30769230769,30,19.124102,72.9385562,8.32827009796363,18734109.036363635
36100000,1346,Mumbai,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mumbai,26820.208023774147,18,18.9327713,72.8370823,16.42095711531139,16770894.684210526
26000000,1350,No 9,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,19259.25925925926,1,19.054999,72.8692035,2.49073347524868,10826164.917928288
27000000,1650,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,16363.636363636364,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
27000000,1650,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,16363.636363636364,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
20500000,1150,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,17826.08695652174,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
26500000,1450,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mumbai,18275.86206896552,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
20000000,1250,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,Mumbai,16000.0,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
30000000,1450,Magathane,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,Mumbai,20689.6551724138,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
22500000,1100,Magathane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,Mumbai,20454.545454545456,61,19.2171116,72.866752,15.662585685808695,18809188.017094016
28000000,1580,Hiranandani Meadows,3,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Mumbai,17721.518987341773,5,19.054999,72.8692035,2.49073347524868,10826164.917928288
21500000,1345,Hiranandani Meadows,3,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Mumbai,15985.130111524164,5,19.054999,72.8692035,2.49073347524868,10826164.917928288
35000000,969,Khar,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,Mumbai,36119.71104231166,7,19.0682411,72.8400412,4.055445973365361,17249724.462585036
34800000,950,Khar,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,Mumbai,36631.57894736842,7,19.0682411,72.8400412,4.055445973365361,17249724.462585036
31000000,1267,Wadala,3,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,Mumbai,24467.2454617206,26,19.0210175,72.8568955,6.468155971045993,17583438.43846154
40000000,1735,Wadala,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,23054.755043227666,26,19.0210175,72.8568955,6.468155971045993,17583438.43846154
58500000,3410,Ghatkopar East,4,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Mumbai,17155.42521994135,7,19.0834898,72.9120255,3.7063911291285296,21595890.397260275
40199999,1850,Malad West,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mumbai,21729.72918918919,176,19.1852851,72.8358611,12.873138763004723,17678786.852459017
21500000,1310,Malad West,3,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,16412.213740458013,176,19.1852851,72.8358611,12.873138763004723,17678786.852459017
29500000,2415,Kandivali East,4,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Mumbai,12215.320910973083,168,19.2051958,72.8626165,14.38893521781634,19579989.493006997
21000000,2030,Kharghar,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,10344.827586206897,681,19.025773,73.0591845,19.895664184997106,10352500.726872249
31100000,3275,Kharghar,4,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,9496.18320610687,681,19.025773,73.0591845,19.895664184997106,10352500.726872249
31100000,3275,Kharghar,4,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,9496.18320610687,681,19.025773,73.0591845,19.895664184997106,10352500.726872249
30400000,3205,Kharghar,4,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,9485.179407176289,681,19.025773,73.0591845,19.895664184997106,10352500.726872249
30400000,3205,Kharghar,4,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,9485.179407176289,681,19.025773,73.0591845,19.895664184997106,10352500.726872249
28000000,1890,Kandivali East,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,Mumbai,14814.814814814816,168,19.2051958,72.8626165,14.38893521781634,19579989.493006997
29400000,1618,Goregaon East,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Mumbai,18170.58096415328,72,19.1692623,72.8552548,10.590200103126431,19733586.189655174
31000000,1475,Kandivali East,3,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,21016.949152542373,168,19.2051958,72.8626165,14.38893521781634,19579989.493006997
24500000,1350,Kandivali East,3,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,18148.14814814815,168,19.2051958,72.8626165,14.38893521781634,19579989.493006997
22000000,1300,Borivali West,2,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Mumbai,16923.076923076922,202,19.2298129,72.8471376,17.327036169808803,15767819.64590164
31500000,1786,Kandivali East,3,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,17637.178051511757,168,19.2051958,72.8626165,14.38893521781634,19579989.493006997
26500000,1500,Kandivali West,3,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,17666.666666666668,127,19.2055321,72.8399273,14.878867730667576,15690135.121621622
47000000,1920,Kandivali East,4,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,24479.166666666668,168,19.2051958,72.8626165,14.38893521781634,19579989.493006997
21000000,1350,Kandivali East,2,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Mumbai,15555.555555555557,168,19.2051958,72.8626165,14.38893521781634,19579989.493006997
100000000,2000,Peddar Road,3,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Mumbai,50000.0,1,18.97538,72.8090732,13.275879994449882,74197000.0
21500000,1500,Goregaon West,3,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Mumbai,14333.333333333334,100,19.1633281,72.8411995,10.401599980728111,19351604.055837564
21500000,1500,Goregaon West,3,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Mumbai,14333.333333333334,100,19.1633281,72.8411995,10.401599980728111,19351604.055837564
48000000,1296,Vasai,2,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,Mumbai,37037.03703703704,48,19.3509804,72.8934705,30.48399777356185,8822354.166666666
72500000,2014,Ghatkopar West,3,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,Mumbai,35998.01390268123,42,19.0897194,72.9045972,3.212302146528295,22136619.704225358
70000000,1503,Tardeo,2,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Mumbai,46573.51962741184,5,18.9645237,72.8209188,13.71131065155695,45924055.55555555
86500000,1376,Napeansea Road,3,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,Mumbai,62863.37209302326,4,19.054999,72.8692035,2.49073347524868,10826164.917928288
75000000,1706,Mahalaxmi,3,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,Mumbai,43962.48534583822,5,18.9825203,72.8242196,11.779998227942416,68391863.62121212
